GeneName	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
TMEM39A	5.90444	10.0596	17.5848	14.6992	16.7269	16.5999
TMEM39B	12.3404	14.98	10.0561	8.98158	8.16318	8.908
TMEM40	0.0524138	0.163886	0	0.13988	0.778207	0.0621009
TMEM41A	5.05513	4.83169	6.55404	5.43902	5.84607	6.34829
TMEM41B	12.5736	6.57654	5.41962	4.69691	7.41886	5.91963
TMEM42	16.6349	19.8333	20.9505	12.4042	12.3906	20.6051
TMEM43	23.475	31.6354	53.9918	64.3136	47.4968	56.0938
TMEM44	5.5061	8.18753	5.07329	6.86324	7.37975	6.98082
TMEM45A	152.489	217.783	382.809	221.89	157.612	177.022
TMEM45B	3.36886	8.51097	14.2833	10.3019	13.4842	7.24703
TMEM47	0.41753	0.495699	1.25708	1.44231	1.69655	1.89739
TMEM48	1.46407	1.74372	2.93792	1.89007	2.13123	3.26113
TMEM5	6.93571	7.76833	9.63634	7.07324	6.67413	9.48246
TMEM50A	31.6362	41.4837	47.5774	62.8443	67.1214	57.2945
TMEM50B	5.93946	8.83929	16.3879	12.2528	14.8656	15.2876
TMEM51	3.93725	6.71645	7.41112	8.31142	7.69949	7.81422
TMEM52	0.139233	0.246425	0.135057	0.0316471	0.0875664	0.0424363
TMEM53	2.80028	4.38155	0	0	0	0
TMEM54	22.2285	31.3102	23.6405	13.619	16.0445	23.4093
TMEM55A	2.05908	2.82421	3.05605	2.59657	3.20381	2.7717
TMEM55B	6.81955	17.5718	18.2237	20.4128	17.7825	17.5351
TMEM56	9.03349	11.4917	8.62839	9.5864	9.60897	11.6013
TMEM56-RWDD3	9.03349	11.4917	8.62839	9.5864	9.60897	11.6013
TMEM57	5.22231	11.7065	8.063	8.44752	8.00448	6.8904
TMEM59	202.305	180.94	180.063	227.029	191.743	176.748
TMEM59L	1.17129	5.125	4.02953	1.39122	1.81069	4.65638
TMEM60	17.9171	16.3094	14.7229	13.1911	11.2854	15.5529
TMEM61	2.31505	2.95825	3.82053	4.14009	4.70917	2.89624
TMEM62	9.30621	16.1389	20.3839	6.99708	38.175	23.3126
TMEM63A	8.78121	18.9618	21.2799	20.6833	24.1021	16.6448
TMEM63B	27.4753	17.4586	14.8962	11.6356	12.9231	11.3512
TMEM63C	2.523	5.15847	8.17491	4.22078	12.5073	6.07951
TMEM64	1.04658	1.46991	1.77616	1.99342	2.07612	2.00834
TMEM65	1.04181	1.21524	2.34079	3.01023	3.0003	3.16417
TMEM66	166.986	137.51	181.976	332.641	240.457	234.277
TMEM67	0.957287	0.620812	1.50548	1.03309	1.24114	1.3455
TMEM68	2.3859	3.25128	4.48507	2.86448	4.15113	3.58107
TMEM69	5.08401	6.52109	13.9189	10.9074	8.91078	12.3212
TMEM70	5.09411	9.34158	16.2872	7.70984	8.78609	7.89361
TMEM71	0.391669	0.796637	0.65612	0.579693	1.01608	0.817071
TMEM72	0	0	0	0.0269338	0	0.0180222
TMEM72-AS1	1.51121	0.927243	0.418317	1.12719	0.528302	1.64416
TMEM74	0.0139804	0	0.0264291	0.0247661	0.0227352	0.00823544
TMEM74B	3.72746	5.26051	0	2.1596	4.88211	3.61586
TMEM79	0	3.08322	0	0	0	0
TMEM80	5.27067	0	10.3168	55.1046	0	30.6452
TMEM81	2.2374	1.8348	2.0056	1.44102	3.14468	1.71449
TMEM82	0	0.258018	0.171286	0.0713416	0.0819732	0.0237774
TMEM85	62.6512	75.12	83.8024	95.0856	85.9062	86.5242
TMEM86A	4.17012	3.55929	3.43441	4.35898	5.08742	5.16954
TMEM86B	3.68502	24.7464	23.17	24.5744	24.0373	24.7406
TMEM87A	14.9428	26.4447	30.5424	36.9834	31.3447	35.0774
TMEM87B	5.0264	5.59135	7.75757	12.1991	9.08576	9.39353
TMEM88	5.53666	4.65458	4.4812	9.73155	5.71231	5.92493
TMEM88B	1.44497	0	0	0.594383	0.749623	0.394013
TMEM89	0	0.113416	0	0.276542	0	0.37924
TMEM8A	17.2274	87.1624	61.7386	57.6386	61.9904	69.8233
TMEM8B	5.11094	8.74783	6.25438	2.85918	8.42193	6.82832
TMEM8C	0	0.151567	0	0	0	0.105495
TMEM9	42.6565	84.6688	84.8482	41.1456	60.7114	69.4791
TMEM91	21.2703	11.2761	7.39717	8.83837	4.08818	0
TMEM92	4.78077	18.0781	17.5039	3.91966	7.64343	4.19054
TMEM93	62.519	58.8964	0	0	0	0
TMEM95	30.3626	0.16019	0.287771	0.441333	0.29347	0.0983367
TMEM97	2.37496	4.28456	6.44371	2.85248	3.70417	3.55742
TMEM98	26.3253	28.4806	26.5425	57.8173	32.9922	42.4543
TMEM99	3.99275	5.90212	4.09577	5.2619	3.32988	5.18399
TMEM9B	32.9365	32.1628	42.2628	46.2512	36.3624	52.8066
TMF1	3.96607	4.38898	7.90037	7.05594	8.6995	7.34322
TMIE	0.873554	0.204738	0.21067	0.479777	0	0.272163
TMIGD1	0	0	0	0	0	0
TMIGD2	13.2257	14.1476	9.60637	7.88135	12.111	16.5263
TMLHE	2.97303	3.77701	5.09339	3.95572	6.27957	5.61075
TMOD1	0	2.16648	4.97904	7.34712	25.0697	8.65168
TMOD2	0.50503	0.493356	0.739499	0.677217	0.912812	0.989256
TMOD3	4.67223	5.15729	6.72701	7.29255	11.0517	8.82378
TMOD4	20.2437	51.6007	33.8136	30.9917	0	33.8719
TMPO	4.00441	4.61883	6.97904	7.30696	9.44618	8.15597
TMPPE	23.8676	69.3103	43.3075	38.1347	33.1923	31.7395
TMPRSS11A	0	0	0.0223714	0	0	0.0209162
TMPRSS11B	0	0	0	0	0	0
TMPRSS11BNL	0	0	0	0	0	0
TMPRSS11D	0.010213	0	0.048046	0.0360166	0.0825901	0.0298992
TMPRSS11E	0	0	0	0	0	0
TMPRSS11F	0	0	0	0	0	0.00828031
TMPRSS11GP	0	0	0	0	0	0
TMPRSS12	0.062765	0.0245621	0	0	0.137484	0.012464
TMPRSS13	3.64459	5.98878	7.57579	5.24856	11.4037	7.55342
TMPRSS15	0	0	0	0	0	0.0123137
TMPRSS2	2.91992	7.1371	10.6728	4.9583	15.5197	6.2009
TMPRSS3	2.11049	2.57312	2.83101	1.58979	3.52475	2.36451
TMPRSS4	14.2181	30.2051	45.283	23.4955	39.2246	26.4941
TMPRSS5	1.17099	1.63586	5.75823	4.30466	0.713943	0.881686
TMPRSS6	0.501696	0.329902	0.541925	0.543644	0.818598	0.403939
TMPRSS7	0	0	0.0107655	0	0	0.0134051
TMPRSS9	0	0	0	0	0	0
TMSB10	8414.07	6771.39	2636.58	4366.32	3134.7	4142.43
TMSB15A	1.30243	1.21224	0.45177	1.32363	1.81615	1.23561
TMSB15B	1.13255	1.81836	2.98356	4.17384	10.586	6.64962
TMSB4X	6716.61	11268.6	7552.86	5155.23	4173.82	8568.02
TMSB4Y	0	0.0210902	0	0	0.102958	0
TMTC1	3.3268	3.81074	3.6801	4.47285	5.53318	3.5937
TMTC2	0.598621	0.95758	2.79412	2.54768	2.63665	1.24204
TMTC3	2.17153	1.76242	3.22154	2.22728	2.46049	2.62825
TMTC4	1.79541	3.87416	6.69193	5.86553	7.21763	5.36752
TMUB1	40.5695	58.9785	46.0402	37.2989	39.8147	39.647
TMUB2	23.4649	26.554	32.2246	12.7501	30.6805	34.074
TMX1	6.92617	5.57993	8.72745	9.47587	13.4342	13.7896
TMX2	93.8799	64.249	107.776	92.5379	100.072	121.821
TMX2-CTNND1	93.8799	64.249	107.776	92.5379	100.072	121.821
TMX3	11.3121	8.66849	11.5725	22.8566	12.1604	16.1275
TMX4	13.2086	21.6044	26.4389	18.4852	26.3105	16.7918
TNC	4.85946	8.35856	25.9443	22.9551	10.004	25.0233
TNF	0	0	0	0	0	0
TNFAIP1	4.34467	9.88971	15.211	22.9677	23.3943	18.8415
TNFAIP2	58.6791	35.698	61.0374	76.6498	76.3946	80.703
TNFAIP3	1.3985	3.23855	5.83519	8.56324	11.3856	4.26634
TNFAIP6	0.107771	1.39207	1.35726	2.40902	3.15443	1.73531
TNFAIP8	3.47483	5.83499	5.76473	6.43682	55.7215	7.49042
TNFAIP8L1	0	0	0	0	0	0
TNFAIP8L2	48.0491	17.4598	8.39968	22.5663	23.943	31.5714
TNFAIP8L2-SCNM1	48.0491	17.4598	8.39968	22.5663	23.943	31.5714
TNFAIP8L3	0.410197	1.32046	1.6213	0.521535	1.44476	1.60303
TNFRSF10A	1.33287	1.86621	3.35778	3.12337	5.50673	2.55727
TNFRSF10B	2.92425	6.52544	9.7376	11.6366	10.1316	6.9406
TNFRSF10C	1.3116	1.03011	0.829181	0.706989	0.843728	0.502169
TNFRSF10D	2.44147	3.82649	3.17585	6.20995	2.63008	1.54939
TNFRSF11A	0.45996	0.791397	1.05439	0.878639	1.49839	1.29461
TNFRSF11B	0.430163	0.615526	0.870493	3.28144	1.7566	1.2277
TNFRSF12A	32.9802	49.0362	16.0559	129.002	32.1333	21.4042
TNFRSF13B	0	0.133826	0.130619	0.0612061	0.0938284	0.0272285
TNFRSF13C	0.10784	0.297022	0.209511	0.0327294	0.348624	0.175631
TNFRSF14	41.946	54.3297	41.8632	38.6535	37.5795	54.2594
TNFRSF17	0.132919	0.117558	0	0	0	0.0808105
TNFRSF18	41.7337	42.7105	10.1078	21.4476	12.0567	24.142
TNFRSF19	0.331153	1.9229	0.85619	1.56566	0.832101	1.00632
TNFRSF1A	51.4204	122.726	118.847	113.018	105.883	94.3721
TNFRSF1B	25.0438	26.7512	17.0018	44.9205	18.9341	20.3964
TNFRSF21	33.9628	6.11248	12.4583	75.9894	44.5148	25.87
TNFRSF25	20.5593	21.737	19.1124	10.7143	11.7942	14.2738
TNFRSF4	5.01034	5.99992	2.46196	5.03731	4.76016	149.139
TNFRSF6B	0	35.0121	31.7093	6.40003	9.4183	11.5001
TNFRSF8	38.414	9.15126	9.55712	20.7213	5.53677	9.32628
TNFRSF9	0.104734	0.128594	0.0397135	0.0857172	0.0900708	0.0713395
TNFSF10	16.058	11.1907	14.5315	26.668	56.4102	13.0275
TNFSF11	0	0.108206	0.024937	0.105154	0.321716	0.385567
TNFSF12	44.1659	65.5803	689.842	815.008	34.6222	749.253
TNFSF12-TNFSF13	44.1659	65.5803	689.842	815.008	34.6222	749.253
TNFSF13	44.1659	65.5803	689.842	815.008	34.6222	749.253
TNFSF13B	1.37694	1.25676	0.67338	2.31043	1.33907	1.56389
TNFSF14	1.36993	0.91265	257.244	299.972	166.525	1.05954
TNFSF15	0.119749	0.125591	0.0839109	0.55922	0.177786	0.242103
TNFSF18	0	0	0	0.326937	0.0824072	0.150104
TNFSF4	0.160218	0.15914	0.383369	0.260612	0.391505	0.256018
TNFSF8	0.653048	0.705322	0.352061	0.711512	0.841968	0.497776
TNFSF9	0.072032	0.211192	0.0171061	0.160304	0.13256	0.106774
TNIK	0.232613	0.473386	0.763319	0.429038	0.696353	0.834517
TNIP1	0	31.1418	38.7027	0	37.149	0
TNIP2	12.589	30.6518	23.6503	21.6807	18.3767	23.5176
TNIP3	0.0238591	0.0418875	0.0562519	0.0948955	0.00321678	0.0841417
TNK1	0	0	6.09435	0	4.65841	0
TNK2	29.767	17.852	11.0164	11.197	14.5724	11.1988
TNKS	1.94511	4.10318	5.48363	4.37013	5.09281	5.78258
TNKS1BP1	62.0552	34.2898	53.9734	57.6845	61.1807	45.4693
TNKS2	2.71621	2.96498	6.93488	4.74797	9.53488	11.5477
TNMD	0.585561	0.0270002	0.373405	0.31302	0.113608	0.193204
TNN	0.0713254	0.262628	1.21797	0.379152	0.825885	0.294992
TNNC1	1.12403	0.864152	0.6339	1.28763	0.550517	0.649105
TNNC2	0	4.66957	3.59242	4.02456	4.67621	22.9477
TNNI1	0.031071	0.199538	0	0.16284	20.3501	0
TNNI2	1.00274	21.5449	0.736656	1.20094	17.6918	0.770893
TNNI3	0.576291	0.340772	0	0.0377298	0	0.0253615
TNNI3K	1.58604	1.34469	3.19385	1.96029	2.36632	2.89073
TNNT1	1.94767	0.465104	0	0.500151	0.144143	0.251458
TNNT2	0.343016	0.581627	0.192581	0.791008	2.8053	0.271732
TNNT3	1.15692	0.591459	60.8853	119.183	75.3837	1.36505
TNP1	0	0	0	0	0	0
TNP2	0	0	0	0	0	0.0427337
TNPO1	3.69062	3.77181	7.35777	5.40913	7.57842	5.79707
TNPO2	6.65736	14.0871	22.7311	12.745	0	18.5599
TNPO3	22.042	9.42604	13.1479	12.9721	12.7155	24.2803
TNR	0	0	0	0	0	0.00921296
TNRC18	17.4734	6.56374	17.6865	12.5085	21.1844	17.5853
TNRC6A	5.99524	3.88867	9.12804	8.60644	7.66814	8.80622
TNRC6B	0.841755	0.652456	1.25785	0	2.31865	0
TNRC6C	1.61129	0.533932	1.51515	1.00703	2.57445	1.57858
TNS1	18.6969	19.86	24.8713	44.0336	21.6232	45.7482
TNS3	2.70619	8.40423	16.8135	13.3432	24.5973	12.907
TNS4	1.76094	0.826861	0.983798	3.60271	2.29177	0.431256
TNXA	0	0	33.7323	22.336	0	108.911
TNXB	0	0	33.7323	22.336	0	108.911
TOB1	15.4284	26.8962	47.7383	45.9931	42.9641	27.9284
TOB2	6.78676	10.9456	24.7337	14.8097	23.7692	14.45
TOB2P1	0.171096	0.147667	0.160908	0.0957041	0.25068	0.0453582
TOE1	6.38541	5.65531	7.56899	6.90948	5.85999	6.4182
TOLLIP	13.4644	16.5245	16.0487	15.4345	15.1755	14.7563
TOM1	42.8266	77.3622	45.4654	46.5916	56.6628	57.349
TOM1L1	0	2.52876	8.39045	3.53248	7.37978	4.14434
TOM1L2	5.19529	8.53445	8.7963	9.13631	9.97888	8.35605
TOMM20	20.4579	26.222	34.5811	31.5361	33.219	38.5554
TOMM20L	0	0	0	0	0	0
TOMM22	26.4049	29.6559	24.577	26.4776	21.9386	29.8392
TOMM34	7.94336	14.0824	11.211	15.2589	15.8671	11.0573
TOMM40	19.6522	44.1406	23.3188	20.6361	18.692	23.1378
TOMM40L	7.25962	6.0766	5.81258	6.21859	4.51394	7.31043
TOMM5	61.6184	60.5131	68.3424	62.2762	64.73	75.3494
TOMM6	109.214	105.965	76.9993	72.5134	69.4981	99.4816
TOMM7	211.05	522.888	199.255	134.29	159.002	657.177
TOMM70A	9.28112	10.581	17.4343	11.4649	13.1557	14.6658
TONSL	222.288	0	131.537	122.243	168.386	158.839
TOP1	5.97387	8.50529	19.0937	19.8887	24.598	18.5466
TOP1MT	11.4418	13.2112	10.8232	7.88082	7.67742	10.6889
TOP1P1	1.36183	0.221586	0.234308	2.15084	1.91667	0.152849
TOP1P2	0	0	0.000952329	0	0.00182305	0
TOP2A	1.32845	1.45271	2.06015	2.37122	1.96668	2.10104
TOP2B	6.29214	11.58	61.7755	16.2405	22.0472	47.1835
TOP3A	3.42766	3.21501	4.23368	2.95294	5.22291	4.51254
TOP3B	9.15703	12.3056	8.98845	6.94116	8.5151	11.9258
TOPBP1	2.78928	4.97314	7.24787	2.07678	5.49012	7.3805
TOPORS	30.6592	54.8719	4.60893	10.1264	9.77393	48.6931
TOR1A	12.014	27.9116	21.7079	27.8676	21.1605	24.8481
TOR1AIP1	4.92877	6.06172	12.644	11.9838	14.7767	13.1246
TOR1AIP2	11.919	8.14283	7.64375	14.2249	9.75051	9.14205
TOR1B	5.08617	6.44228	11.0053	13.7213	10.1905	9.91537
TOR2A	10.0707	15.6544	12.6252	7.61581	23.4541	11.7102
TOR3A	14.2885	18.6351	18.2875	17.793	18.0734	24.6747
TOX	0.362376	0.579545	0.829887	0.418256	2.52412	1.31282
TOX2	1.42791	2.91169	1.83988	1.93762	2.50521	2.21612
TOX3	0.252787	0.428873	1.04351	0.317804	1.18398	1.04723
TOX4	7.93174	18.2283	13.9047	13.4866	17.0242	13.4628
TP53	9.02099	19.7167	20.9281	10.6402	17.7139	13.0056
TP53AIP1	0.189471	0.0955556	0.0525721	0	0.0145563	0.0210747
TP53BP1	9.23813	11.9059	10.2839	7.13535	11.9791	12.0903
TP53BP2	0	2.46319	4.33757	5.34635	6.02957	4.32968
TP53I11	5.33112	19.9305	19.0015	9.89104	22.1746	15.252
TP53I13	62.8289	69.5054	38.5179	44.2639	26.4906	58.0362
TP53I3	89.6093	52.8994	47.8092	142.697	104.261	51.5216
TP53INP1	2.27149	2.02468	3.01518	4.11631	7.13711	5.22007
TP53INP2	7.20668	8.33929	12.1565	20.7181	20.187	10.4208
TP53RK	5.22943	4.69298	5.48028	5.9023	4.71585	6.54678
TP53TG1	44.6984	29.8989	12.1125	23.5266	13.7465	20.8696
TP53TG3	0.0250442	0.0401408	0.066605	0.0127944	0.0247523	0.47588
TP53TG3B	0.0250442	0.0401408	0.066605	0.0127944	0.0247523	0.47588
TP53TG3C	0.0250442	0.0401408	0.066605	0.0127944	0.0247523	0.47588
TP53TG5	0	0	0	0	0	0
TP63	1.06041	0.265582	0.154639	0.130014	0.327457	0.031489
TP73	0	0.356813	0	0	0	0
TP73-AS1	2.84503	2.59693	4.8659	3.62622	5.37967	4.25675
TPBG	3.05223	5.47396	7.35164	7.20558	10.2161	7.77472
TPCN1	12.3518	15.0558	19.4048	21.7613	28.6986	14.5338
TPCN2	3.77511	5.71319	4.78079	4.49721	5.89906	6.95622
TPD52	3.71239	4.69729	64.7798	64.5739	11.6991	13.8082
TPD52L1	6.8867	22.2352	35.264	11.9535	23.8954	13.8285
TPD52L2	73.5977	91.4189	84.7299	94.3613	106.732	91.9768
TPD52L3	0	0.0231209	0	0	0	0.0411005
TPGS1	30.5115	32.8988	14.9523	17.5178	20.5145	19.7228
TPGS2	14.6473	25.1587	23.6705	46.0038	34.4592	21.4837
TPH1	0.0326705	0	0.0619406	0.0435333	0.0266562	0.0772747
TPH2	0	0.0714674	0.0921543	0.0323826	0.039621	0.0430441
TPI1	254.932	535.838	363.039	320.36	289.562	362.243
TPI1P2	0.0580761	0.110539	0.302121	0	0.200853	0
TPI1P3	0	0.443736	0.0374433	0.0116973	0.0215339	0.0078154
TPK1	2.66936	2.21022	2.12774	1.71654	2.6456	2.21122
TPM1	60.0879	187.704	197.505	171.582	177.221	227.867
TPM2	466.92	636.089	476.332	345.658	183.832	381.879
TPM3	41.856	94.7317	117.742	112.629	116.863	201.727
TPM4	96.3073	172.835	229.131	276.698	260.683	341.374
TPMT	2.89167	4.91397	7.04904	9.08499	5.23214	5.04643
TPO	0	0.0264129	0.116982	0	0.0461253	0.0397246
TPP1	35.094	62.0116	46.8721	121.752	94.5863	76.6587
TPP2	5.37355	6.5623	10.164	8.6437	12.6768	7.21669
TPPP	0.212336	0.0898974	0.429919	1.87996	0.550456	0.243355
TPPP2	0	0	0	0	0	0
TPPP3	20.2979	34.0869	22.4221	32.7912	20.3611	16.2954
TPR	2.72503	5.64146	11.3248	11.4388	13.7946	8.57015
TPRA1	29.9054	53.7254	26.3947	31.6756	26.4345	33.6074
TPRG1	7.521	1.02926	3.2907	2.44122	1.58592	1.05248
TPRG1L	20.9197	21.6753	24.3009	25.7935	28.8735	27.2807
TPRKB	19.7311	12.5241	18.4988	19.6648	14.5135	22.0114
TPRN	32.9451	29.3316	5.78525	8.05038	22.3779	4.81075
TPRX1	0	0	0	0	0	0.00951419
TPRXL	0.320868	0.134915	0.265921	0.464388	0.375005	0.392789
TPSAB1	2.13012	3.38516	6.55762	1.35963	3.4662	5.63604
TPSB2	3.66258	2.49348	5.44974	1.53895	3.24615	5.62084
TPSD1	0	0.0476257	6.55762	0.258171	3.4662	0.219848
TPSG1	0	0	0	0	0	0
TPST1	116.393	72.2014	48.3118	98.9938	46.1761	123.589
TPST2	40.1368	33.3315	35.0796	34.1661	24.3153	35.4458
TPT1	3983.27	7204.57	6415.41	4702.76	5619.57	8196.43
TPT1-AS1	11.3336	6.5835	0	5.74843	6.57986	9.10965
TPTE	0	0	0	0	0.0343817	0
TPTE2	0.137763	0.0201897	0.127451	0.159243	0.10357	0.0529725
TPTE2P1	1.30709	0.0931793	0.117757	0.0551677	0.0791743	1.00843
TPTE2P3	0.0109326	0.0383665	0	0	0	0.0192257
TPTE2P6	1.84781	0.0490922	0.059258	0.479097	1.0483	0.568862
TPTEP1	1.17996	9.83637	3.20556	2.40619	3.0297	5.42904
TPX2	1.31061	2.31477	2.04405	1.30184	2.03811	2.32993
TRA2A	27.2827	31.8753	61.1865	50.7228	53.2655	56.867
TRA2B	13.2971	30.9367	40.2966	52.0755	30.1689	49.0813
TRABD	25.0461	30.82	39.0918	29.6144	34.4952	29.3634
TRADD	56.1254	40.1726	82.1229	66.2535	50.1478	71.9849
TRAF1	3.52544	3.41813	4.76535	4.77928	5.79333	8.31386
TRAF2	6.93495	13.3223	9.07402	8.96833	7.98902	8.52684
TRAF3	1.62025	2.26652	3.07101	2.81376	3.0834	2.60031
TRAF3IP1	4.11535	2.16299	4.4956	3.17032	4.73918	3.71053
TRAF3IP2	29.1102	36.7173	18.5722	21.5391	12.6783	19.0055
TRAF3IP2-AS1	0	0	0	0	2.87818	0
TRAF3IP3	9.41391	6.6053	4.50975	7.42998	10.9212	6.76877
TRAF4	6.17558	15.7313	10.4833	15.9648	18.5695	8.73411
TRAF5	6.03484	5.66515	8.013	9.50754	8.88328	12.7467
TRAF6	0.817363	1.15883	2.12406	1.87122	2.17023	2.07728
TRAF7	7.20415	15.6762	23.6194	15.7777	25.421	24.7409
TRAFD1	24.2336	28.1527	18.0195	22.1109	18.1671	22.9184
TRAIP	3.10803	2.18272	1.29097	1.28537	1.2979	1.63231
TRAK1	6.17512	7.71018	10.999	11.5152	11.9624	8.68517
TRAK2	4.02755	3.51279	7.80127	7.41037	8.12856	7.80147
TRAM1	41.8951	31.7004	68.504	109.993	96.7872	80.6659
TRAM1L1	0.721978	0.591937	1.72069	0.665444	0.587441	1.09808
TRAM2	4.32426	7.74679	10.7295	9.65715	8.14166	8.84906
TRANK1	3.12873	2.56077	8.07241	7.00451	6.81329	10.2158
TRAP1	26.8975	43.0005	43.9703	27.7347	49.4823	45.7914
TRAPPC1	158.678	244.77	110.45	102.649	94.5357	113.895
TRAPPC10	6.72872	9.72416	9.9115	11.2895	12.874	9.91077
TRAPPC11	8.32451	8.2832	5.47887	3.69461	8.31929	4.97931
TRAPPC12	56.9432	41.4615	16.3313	17.9315	19.5953	16.3371
TRAPPC2	3.1233	2.76031	3.48577	3.05429	0	3.40611
TRAPPC2L	64.5876	66.395	41.7697	36.5085	50.6875	67.0898
TRAPPC2P1	11.2397	11.7276	12.2209	16.2795	15.875	13.8469
TRAPPC3	40.1073	40.3967	37.3103	39.4113	30.3971	42.3819
TRAPPC4	0	0	0	0	0	0
TRAPPC5	173.479	171.04	64.756	60.5056	49.4043	102.763
TRAPPC6A	32.5176	38.9794	30.7031	10.3362	26.9517	19.6017
TRAPPC6B	4.24907	4.66742	6.76511	4.99582	5.65128	7.01136
TRAPPC8	1.49359	10.4144	10.9112	3.53562	5.8447	4.00862
TRAPPC9	4.71058	7.02008	6.22761	4.09462	6.42564	5.05781
TRAT1	0.0176466	0.124156	0.0837764	0.188452	0.230811	0.188226
TRDMT1	0.204818	0.339022	0.642371	0.637671	0.5036	0.770847
TRDN	0	0.10159	0.0108035	0	0.0304186	0
TREH	0	0.355361	0	0	0.363613	0
TREM1	25.717	39.5818	5.34681	20.7775	7.52753	18.5363
TREM2	24.8327	24.6951	8.9358	14.2225	9.79734	25.6152
TREML1	0.960618	1.02952	1.52827	1.14359	0.579717	25.6152
TREML2	0.207598	0.662569	0.104281	0.143311	0.949462	0.165666
TREML2P1	0	0	0	0	0	0
TREML3	0.253417	0.331434	0.0812581	20.7775	7.52753	0.118827
TREML4	0	0.0165216	0	0.0374927	0	0
TRERF1	0.486572	0.99804	2.51857	0.82027	1.16308	1.40792
TREX1	9.42187	12.5295	0	8.23681	5.03893	0
TREX2	0.20006	0.558677	0.301527	0.224568	0.210772	0.415457
TRH	0.0874511	0.0682888	0.0275737	0.193791	0.0474461	0.33499
TRHDE	0	0.0230132	0.205044	0.0259041	0.0672445	0.536223
TRHR	0	0	0	0	0	0
TRIAP1	13.9171	17.0692	18.6298	14.1228	0	0
TRIB1	4.02769	4.04145	5.65964	21.318	11.4573	11.7297
TRIB2	2.36417	2.88234	6.71024	5.09848	5.83744	5.70539
TRIB3	1.46429	5.67803	3.12486	4.63496	2.93592	3.16608
TRIL	0.342237	0.260027	0.731785	0.887191	0.937994	0.362994
TRIM10	0	0	0	0	0	0
TRIM11	10.5637	13.0433	15.8728	12.2623	12.7868	11.7128
TRIM13	3.47571	2.61598	3.95006	3.50846	2.80668	5.11747
TRIM14	4.47256	3.47781	6.55877	9.9418	6.80254	4.6366
TRIM15	0	0	0	0	0	0
TRIM16	1.48569	3.01786	4.26798	5.44846	5.23994	3.32096
TRIM16L	0.878384	1.6651	1.47223	1.10259	1.38759	0.89266
TRIM17	1.81434	2.23951	2.67665	1.16004	2.21883	2.39792
TRIM2	2.05078	2.25333	5.06041	2.21841	5.92631	3.52747
TRIM21	7.40016	13.6786	13.0149	10.8695	7.69395	10.722
TRIM22	7.52561	7.91335	15.1587	13.6319	14.175	10.4535
TRIM23	1.52527	1.19378	2.08508	1.85354	3.18565	3.73116
TRIM24	1.69794	3.99755	3.93692	2.78027	4.77278	3.63351
TRIM25	9.67004	7.1195	11.2493	17.2622	10.2281	9.00283
TRIM26	0	0	0	0	0	0
TRIM27	0	0	0	0	0	0
TRIM28	88.6424	76.5453	58.123	45.7788	51.8298	59.9292
TRIM29	10.7623	3.60097	5.13451	9.36715	2.2654	4.40884
TRIM3	3.6179	4.07924	4.26575	3.16336	4.67494	4.36559
TRIM31	0	0	0	0	0	0
TRIM32	2.07757	2.82663	5.84867	5.42411	5.15312	4.52479
TRIM33	1.81011	2.14589	3.5747	3.70239	4.81783	4.39126
TRIM34	1.38988	3.08604	4.00668	3.42818	4.45288	3.33896
TRIM35	1.25118	2.48993	4.0842	3.02999	3.90452	3.8044
TRIM36	0.112068	0.138145	0.0991017	0.267949	0.160188	0.18111
TRIM37	1.70526	3.63301	3.38743	2.33225	4.0431	3.24239
TRIM38	6.03009	8.03197	10.6208	8.82993	9.81152	9.32115
TRIM39	0	0	0	0	0	0
TRIM39-RPP21	0	0	0	0	0	0
TRIM4	2.96982	2.85116	9.87129	5.58471	8.26581	8.24683
TRIM40	0	0	0	0	0	0
TRIM41	9.05988	12.7758	14.4821	10.9657	12.4994	13.8758
TRIM42	0	0	0	0	0	0
TRIM43	0	0	0	0	0	0
TRIM43B	0	0	0	0	0	0
TRIM44	6.32433	7.11943	10.768	5.71506	9.51388	8.47721
TRIM45	0.925901	0.978542	2.32066	1.30284	1.87101	2.07281
TRIM46	0	0	0.774462	0	0	0
TRIM47	18.766	19.6204	13.6454	15.5444	13.8443	15.4994
TRIM48	0	0.0248802	0	0	0	0
TRIM49	0	0	0	0	0	0
TRIM49L1	0	0	0	0	0	0
TRIM49L2	0	0	0	0	0	0.0158193
TRIM5	5.27473	4.2682	7.6968	6.94103	11.3048	7.27813
TRIM50	0.17854	0.234198	0.235226	0.0696078	0.387972	0.283973
TRIM52	3.52915	3.68457	1060.19	0	0	0
TRIM53P	0	0.0202163	0	0	0	0
TRIM54	0.485919	11.2116	0	0	0.0899625	0
TRIM55	0.61458	0.868344	1.96383	0.532517	0.960859	0.469516
TRIM56	5.31469	1.7343	7.52677	6.79359	5.67287	5.56064
TRIM58	0.0212909	0.211894	0.100554	0.285906	0.321836	0.223347
TRIM59	0.644478	0.630504	1.32521	0.800506	0.963074	1.07461
TRIM6	1.38988	3.08604	4.00668	3.42818	4.45288	3.33896
TRIM6-TRIM34	1.38988	3.08604	4.00668	3.42818	4.45288	3.33896
